transactionID,carrierID,customerID,amount,date
608,2,345,13.75,2009-07-11 20:28:41
609,2,181,5.76,2009-02-05 01:40:00
610,3,557,14.77,2006-12-26 00:05:06
611,1,833,12.59,2009-08-10 20:17:46
612,1,924,10.74,2005-05-26 02:22:00
613,2,413,7.34,2006-09-03 04:31:24
614,3,825,6.34,2009-07-04 21:24:52
615,3,343,9.21,2009-02-06 13:40:14
616,3,486,7.54,2008-03-03 20:54:01
617,1,110,9.82,2005-09-20 19:02:47
618,2,627,18.58,2007-06-03 00:43:56
619,1,784,12.85,2009-01-19 10:39:16
620,2,745,11.93,2005-08-04 00:25:06
621,3,602,14.44,2007-09-11 02:28:33
622,1,953,7.83,2008-03-27 10:48:22
623,3,418,14.66,2006-03-24 20:24:57
624,2,200,10.82,2008-01-17 04:49:40
625,2,924,14.01,2005-10-25 08:20:29
626,1,256,15.5,2008-06-19 08:10:08
627,1,452,11.36,2006-11-17 05:32:59
628,1,288,9.78,2008-11-25 14:10:31
629,3,150,14.08,2008-12-22 10:54:08
630,3,236,6.26,2008-06-08 04:36:51
631,2,446,8.13,2009-05-20 09:34:40
632,1,164,18.74,2009-07-01 03:52:24
633,1,87,8.25,2007-05-30 18:40:11
634,3,442,10.26,2005-02-10 17:18:56
635,2,356,7.37,2009-08-18 03:49:01
636,2,51,19.86,2006-10-31 16:06:45
637,3,34,8.34,2007-04-24 18:14:55
638,1,496,10.9,2006-10-01 01:50:57
639,3,297,15.25,2005-04-02 11:20:48
640,2,120,8.31,2008-12-28 03:59:27
641,2,651,12.4,2008-01-21 05:38:01
642,1,461,18.54,2006-07-31 01:18:53
643,3,184,16.65,2006-08-02 03:18:18
644,3,568,10.95,2007-03-31 17:23:19
645,3,372,15.97,2007-07-09 20:17:16
646,1,632,11.75,2005-07-30 04:15:18
647,1,508,6.14,2009-08-05 05:03:12
648,1,27,9.84,2008-10-16 14:39:33
649,1,21,12.0,2006-04-01 07:56:33
650,1,661,13.77,2008-11-23 10:43:49
651,2,490,19.61,2008-09-25 12:27:12
652,2,564,11.04,2005-08-01 00:40:43
653,1,382,6.68,2005-10-04 21:18:18
654,2,202,6.15,2009-11-13 11:48:16
655,3,723,7.82,2006-02-25 21:24:33
656,3,805,13.37,2008-04-25 18:10:46
657,2,70,17.64,2006-02-11 02:31:00
658,1,376,7.35,2007-12-22 03:55:46
659,2,672,8.73,2008-01-28 12:00:59
660,1,823,18.87,2009-10-04 11:45:56
661,3,949,14.36,2006-12-30 19:31:47
662,3,628,19.55,2005-05-23 20:13:44
663,2,260,8.07,2009-01-15 13:32:51
664,2,28,7.66,2005-06-12 14:07:11
665,1,2,7.04,2005-03-04 13:04:19
666,2,918,15.2,2007-04-22 08:13:40
667,2,198,8.29,2007-10-20 02:15:15
668,3,706,8.16,2009-12-08 11:32:00
669,1,628,16.36,2005-04-07 20:18:00
670,2,138,12.31,2005-03-09 19:07:18
671,2,353,10.86,2009-11-07 18:12:00
672,3,603,19.07,2005-07-06 06:21:49
673,1,926,5.92,2005-02-20 10:19:17
674,1,14,19.05,2005-11-06 05:42:04
675,2,621,17.85,2007-11-26 09:50:40
676,1,992,12.16,2009-06-29 02:14:26
677,1,788,6.44,2009-02-09 03:16:54
678,2,304,15.95,2009-02-24 02:09:29
679,2,577,11.42,2007-02-04 03:16:21
680,1,106,11.18,2007-08-13 05:55:11
681,1,452,12.68,2008-02-10 05:04:07
682,1,12,7.21,2005-03-31 16:25:02
683,2,628,12.65,2009-02-08 08:25:10
684,1,35,6.77,2008-05-23 00:43:20
685,2,402,14.6,2007-09-22 16:21:01
686,3,87,9.32,2009-04-04 05:23:25
687,1,460,6.52,2008-06-20 04:56:41
688,1,892,6.09,2009-11-28 10:24:55
689,3,804,9.73,2008-10-10 19:06:21
690,3,405,18.07,2009-07-21 02:33:46
691,2,375,6.63,2009-07-24 20:55:34
692,1,253,10.27,2007-01-17 22:55:23
693,1,751,11.37,2009-03-07 17:57:08
694,1,275,15.49,2008-02-18 07:45:24
695,2,154,19.73,2008-03-15 20:57:40
696,2,586,14.46,2009-10-26 20:05:30
697,3,263,19.94,2009-11-01 07:43:36
698,3,80,12.94,2006-01-20 15:23:30
699,2,126,7.96,2005-11-22 11:06:10
700,3,164,7.18,2008-09-05 23:53:30
701,2,639,15.91,2008-10-22 10:52:14
702,1,335,16.79,2008-04-06 10:15:24
703,1,682,7.84,2009-02-12 22:33:15
704,2,772,5.44,2008-09-24 20:12:15
705,2,616,13.12,2006-10-06 15:42:04
706,2,80,10.38,2006-10-06 17:51:57
707,1,471,7.81,2007-05-07 21:49:00
708,1,116,9.93,2005-08-18 00:15:20
709,2,762,14.23,2005-09-24 13:41:28
710,2,258,18.46,2006-01-31 04:41:55
711,1,454,15.85,2005-04-15 03:05:08
712,3,667,7.2,2005-02-13 16:23:57
713,1,629,15.08,2008-08-23 23:02:10
714,1,155,8.8,2009-03-31 04:48:12
715,2,557,8.55,2009-04-22 20:24:57
716,1,406,15.76,2009-04-13 16:18:23
717,2,494,5.44,2007-04-23 05:42:44
718,1,916,15.49,2006-03-31 22:28:11
719,2,243,6.12,2005-10-09 13:36:21
720,3,873,16.38,2008-04-14 08:00:09
721,1,580,9.09,2005-04-22 12:57:14
722,3,777,17.26,2006-12-17 05:18:18
723,3,282,10.74,2006-02-15 00:10:03
724,2,929,19.26,2009-02-04 22:02:47
725,2,863,9.18,2006-09-28 18:27:43
726,3,534,19.66,2009-02-13 19:07:18
727,3,687,9.87,2005-05-22 10:18:17
728,1,178,5.02,2005-11-14 06:43:32
729,3,927,9.63,2008-02-29 03:21:20
730,1,446,5.37,2009-04-27 20:05:43
731,2,685,17.05,2007-03-08 17:44:39
732,3,350,12.64,2009-05-24 10:15:16
733,3,589,19.28,2007-11-12 16:40:13
734,3,555,6.0,2006-04-23 21:13:55
735,1,780,14.76,2005-02-14 15:34:18
736,2,123,12.4,2005-05-17 22:08:21
737,1,552,14.55,2008-01-24 15:11:25
738,3,412,8.52,2008-11-27 03:49:06
739,1,487,18.46,2006-05-24 12:08:11
740,3,707,15.77,2005-01-04 12:59:00
741,2,48,9.58,2008-06-27 21:52:12
742,2,134,17.79,2008-08-17 11:12:56
743,2,810,13.77,2009-06-10 19:02:44
744,3,891,5.33,2009-10-02 12:57:23
745,3,337,15.65,2005-07-31 15:54:34
746,2,911,10.59,2005-12-17 06:08:38
747,2,811,7.42,2005-03-20 06:23:09
748,2,223,12.83,2009-09-19 10:23:21
749,1,49,6.42,2009-08-31 00:13:39
750,1,483,16.3,2007-05-23 12:00:41
751,2,724,16.2,2006-12-10 02:32:14
752,3,741,10.93,2008-04-21 13:02:17
753,2,185,5.8,2005-10-15 10:50:13
754,1,564,9.14,2005-12-05 11:52:58
755,2,830,13.86,2008-11-24 10:41:29
756,1,878,15.83,2005-11-23 17:25:36
757,1,165,8.63,2009-09-24 19:06:29
758,1,828,7.94,2009-07-06 23:30:42
759,3,318,16.04,2008-03-23 05:27:44
760,3,742,14.77,2008-04-08 06:08:32
761,2,303,13.84,2005-08-08 02:37:50
762,2,152,5.53,2007-07-13 09:37:43
763,3,429,17.75,2009-06-08 15:27:51
764,3,947,12.05,2008-08-11 14:02:02
765,2,295,12.18,2007-08-28 00:49:16
766,1,177,7.42,2006-10-21 16:50:45
767,1,225,7.39,2008-02-02 14:17:49
768,2,137,19.13,2009-11-04 01:49:44
769,1,619,18.86,2009-04-15 03:45:39
770,3,130,9.17,2009-12-07 08:38:48
771,3,260,17.73,2009-06-09 08:00:48
772,3,253,8.32,2007-02-01 16:16:15
773,2,88,10.44,2009-07-12 18:51:36
774,2,40,13.66,2005-08-27 07:16:07
775,3,633,13.37,2006-12-02 04:08:18
776,1,548,7.98,2009-11-07 10:13:39
777,1,996,9.35,2006-07-26 00:52:28
778,3,860,18.04,2006-06-19 07:32:02
779,3,610,18.22,2007-08-24 01:33:38
780,2,789,10.17,2009-12-28 02:35:17
781,2,356,14.48,2006-06-04 22:11:26
782,1,73,7.2,2005-09-23 15:04:22
783,1,192,19.95,2005-10-06 16:08:22
784,2,880,7.6,2006-02-01 23:22:22
785,2,247,18.83,2009-10-06 15:42:16
786,3,742,18.27,2008-04-19 17:23:28
787,1,167,12.84,2009-01-21 17:17:34
788,3,315,11.6,2009-04-26 18:36:05
789,3,498,17.34,2005-03-12 16:00:28
790,1,870,6.82,2008-12-03 11:49:23
791,2,811,7.48,2007-06-20 13:25:25
792,3,756,9.65,2005-08-27 17:52:50
793,3,527,15.65,2005-08-14 08:26:36
794,1,132,5.81,2007-10-26 19:21:45
795,2,85,9.91,2006-08-22 14:25:12
796,1,885,15.26,2009-10-31 08:10:28
797,3,31,15.09,2006-04-27 00:26:22
798,2,89,14.04,2009-05-07 18:50:38
799,2,722,11.58,2009-10-14 19:58:53
800,3,229,13.28,2005-12-17 14:45:06
801,1,175,10.96,2009-07-02 23:01:34
802,3,199,15.29,2008-06-26 11:17:14
803,2,605,17.05,2009-03-12 23:19:15
804,3,718,6.6,2009-07-05 01:20:21
805,2,991,18.9,2008-11-09 22:50:24
806,3,766,13.43,2007-07-20 00:25:40
807,2,955,5.4,2007-02-04 12:12:38
808,3,497,5.38,2007-03-13 03:08:54
809,1,629,19.37,2008-07-13 23:32:51
810,1,193,12.52,2006-12-08 10:03:24
811,1,728,10.32,2005-07-13 04:37:16
812,1,797,11.53,2006-06-17 04:43:10
813,2,979,11.65,2006-06-10 11:44:49
814,1,822,19.12,2007-11-20 09:03:14
815,3,441,13.21,2006-06-02 02:07:19
816,3,35,9.76,2009-06-20 15:33:25
817,3,650,7.53,2006-05-27 06:38:15
818,2,960,10.77,2005-04-30 00:15:17
819,2,722,18.57,2008-09-29 03:54:47
820,2,216,9.73,2009-01-06 13:45:18
821,3,333,8.31,2009-08-26 22:36:50
822,2,249,10.46,2005-10-27 09:52:20
823,3,953,13.55,2007-12-12 10:07:28
824,2,805,17.44,2006-05-05 06:04:21
825,2,257,15.46,2007-07-04 09:17:05
826,2,423,16.14,2005-04-25 15:27:58
827,3,963,17.26,2005-08-21 00:50:16
828,1,943,19.95,2008-03-14 00:42:21
829,1,603,14.81,2006-01-16 00:15:29
830,2,338,16.83,2006-07-27 05:53:57
831,2,155,19.19,2009-04-25 01:38:44
832,1,853,6.74,2008-08-08 06:47:15
833,3,876,16.4,2005-06-16 14:58:51
834,3,192,16.16,2006-10-25 01:21:15
835,3,857,9.58,2008-07-17 05:59:02
836,1,671,9.95,2008-01-16 09:14:18
837,1,544,18.06,2007-03-30 00:02:26
838,1,260,12.36,2009-05-16 07:17:40
839,2,722,9.45,2007-01-31 19:44:40
840,2,23,6.97,2005-06-21 17:50:39
841,3,780,14.92,2007-05-02 14:55:26
842,3,201,6.53,2007-11-11 05:29:53
843,3,942,9.32,2006-12-24 08:23:31
844,2,390,12.01,2009-12-08 11:36:59
845,1,252,11.93,2005-02-22 06:31:52
846,1,812,10.95,2006-12-07 06:22:47
847,3,141,19.21,2007-04-12 06:22:46
848,1,309,14.96,2009-08-11 09:36:38
849,1,285,13.06,2006-06-16 17:53:19
850,3,827,6.95,2008-08-25 12:52:31
851,3,802,13.27,2005-03-30 11:40:32
852,2,260,8.85,2006-02-21 00:28:52
853,3,785,7.13,2006-10-13 08:13:26
854,1,182,8.25,2005-03-16 09:28:49
855,3,445,8.18,2009-03-05 09:42:15
856,1,273,8.1,2007-09-15 02:12:35
857,3,51,19.08,2009-02-26 23:42:15
858,2,573,13.59,2008-12-19 15:39:16
859,3,121,10.49,2008-11-17 03:37:57
860,1,88,17.21,2008-07-15 03:45:34
861,2,1,12.5,2008-01-28 18:20:20
862,1,158,15.82,2009-08-30 10:37:30
863,2,887,19.22,2007-03-03 01:37:33
864,1,300,15.1,2009-04-22 08:19:39
865,3,47,6.43,2005-02-20 01:15:03
866,3,757,14.95,2009-09-07 19:23:09
867,2,685,13.07,2005-10-19 17:48:54
868,3,3,11.27,2009-05-07 06:04:01
869,1,909,11.98,2008-03-11 02:47:24
870,1,711,15.61,2009-11-22 14:00:34
871,1,371,11.4,2009-02-01 07:19:26
872,2,793,5.36,2008-08-05 08:31:30
873,3,305,9.04,2009-08-31 13:12:18
874,1,779,11.27,2008-01-11 02:52:24
875,1,70,14.9,2009-09-06 15:05:14
876,2,235,19.91,2007-08-16 16:36:30
877,1,64,11.32,2008-06-13 17:32:16
878,1,865,8.82,2005-01-21 17:43:07
879,3,64,18.8,2006-07-27 01:52:37
880,1,433,10.21,2008-01-31 21:01:32
881,1,310,11.89,2009-11-01 22:11:17
882,2,586,15.41,2009-05-28 21:05:51
883,2,142,18.54,2008-10-11 00:07:08
884,3,954,5.5,2008-12-03 21:37:52
885,1,785,6.74,2008-04-09 00:50:09
886,1,307,6.82,2009-11-29 02:31:56
887,2,248,7.75,2005-03-29 10:49:24
888,2,565,16.31,2008-12-23 02:07:22
889,1,317,7.83,2007-05-28 09:05:11
890,3,756,15.17,2009-04-07 04:03:33
891,3,978,12.14,2006-06-05 20:03:38
892,1,986,11.48,2005-05-14 02:01:35
893,2,812,12.32,2008-12-08 09:02:25
894,3,747,14.67,2008-01-09 07:15:03
895,1,590,7.07,2005-01-13 00:53:12
896,2,874,5.89,2008-02-24 03:40:48
897,1,844,19.12,2005-05-25 19:26:08
898,1,462,8.08,2007-06-21 01:19:39
899,3,401,14.11,2005-06-26 13:54:09
900,1,414,10.89,2009-09-03 00:03:53
901,2,409,5.19,2006-07-12 21:03:05
902,3,1,7.25,2009-12-13 07:17:30
903,3,603,11.93,2005-02-23 09:29:11
904,1,139,5.22,2006-08-15 01:13:16
905,2,175,11.77,2008-11-11 17:55:47
906,1,643,8.39,2007-07-04 14:02:27
907,1,400,11.18,2005-04-04 12:53:13
908,2,420,7.69,2008-03-12 14:48:36
909,1,902,16.61,2005-12-05 22:55:44
910,2,404,8.86,2009-03-18 08:49:08
911,3,235,7.81,2005-04-10 17:21:32
912,2,892,11.82,2008-12-29 21:52:14
913,3,682,17.74,2009-12-01 00:11:59
914,3,543,8.81,2007-05-04 10:26:27
915,2,370,8.4,2008-05-23 22:28:28
916,1,69,11.32,2005-12-14 13:56:21
917,3,660,18.11,2006-03-29 20:59:07
918,3,843,10.88,2009-10-20 01:03:20
919,3,150,5.09,2007-05-13 16:28:45
920,3,182,14.7,2009-12-14 02:45:14
921,1,226,5.0,2007-07-18 01:54:29
922,3,797,13.56,2007-01-15 01:46:13
923,3,85,16.92,2009-05-26 18:47:47
924,2,597,8.16,2005-11-15 19:47:19
925,3,869,18.77,2007-11-27 04:19:53
926,2,436,16.99,2007-01-27 22:28:42
927,3,742,5.87,2005-12-05 05:28:02
928,2,770,13.78,2006-01-19 23:33:35
929,1,873,15.71,2007-12-20 15:27:49
930,3,313,6.39,2009-05-18 09:09:29
931,2,665,14.29,2006-07-18 23:02:29
932,1,401,9.3,2007-05-05 16:53:52
933,2,903,15.28,2008-10-28 05:26:28
934,3,77,16.15,2005-01-03 03:35:27
935,1,190,9.16,2009-05-05 17:33:53
936,2,788,9.13,2008-01-08 10:28:51
937,3,395,16.13,2007-11-09 10:05:29
938,1,38,19.59,2005-07-10 23:41:16
939,3,924,12.1,2009-07-12 05:50:17
940,2,870,14.7,2008-04-09 02:55:23
941,2,835,6.98,2005-07-10 12:49:53
942,2,664,9.96,2006-04-25 15:24:50
943,1,956,16.84,2009-04-19 22:51:10
944,2,382,7.95,2005-08-17 03:54:49
945,1,352,11.73,2006-04-21 09:05:41
946,2,644,14.8,2009-12-29 06:05:41
947,3,843,7.84,2008-08-01 15:34:30
948,1,953,7.05,2008-04-29 21:18:03
949,3,159,6.82,2008-04-01 03:43:31
950,1,482,11.59,2007-11-12 15:59:53
951,1,574,9.48,2008-09-02 21:40:51
952,1,480,16.09,2007-06-05 17:55:00
953,2,169,15.56,2006-06-20 06:34:42
954,2,289,13.42,2008-02-03 16:30:30
955,2,500,14.58,2005-03-25 18:37:08
956,3,76,5.5,2006-06-05 18:02:27
957,3,321,6.54,2009-05-17 19:23:14
958,2,938,16.79,2008-04-16 13:07:43
959,3,82,9.15,2009-07-15 04:12:46
960,1,735,15.73,2007-03-14 10:29:03
961,1,185,18.3,2006-12-14 19:51:06
962,3,46,8.59,2009-06-22 03:06:47
963,3,804,10.52,2006-03-17 23:11:53
964,3,581,17.2,2009-05-28 01:41:18
965,1,290,18.28,2006-03-15 10:35:29
966,2,26,16.66,2005-09-24 15:34:19
967,3,109,19.68,2008-09-20 20:42:02
968,3,865,16.68,2008-03-10 23:48:22
969,2,120,16.89,2009-09-05 19:07:51
970,2,681,7.01,2005-10-16 12:25:30
971,1,882,11.02,2008-10-17 06:49:08
972,3,124,16.03,2005-08-20 06:11:13
973,3,12,12.56,2006-11-22 21:18:45
974,3,445,8.12,2008-10-31 17:48:59
975,3,178,5.48,2005-06-18 08:39:11
976,2,484,8.69,2005-12-13 17:04:40
977,3,945,19.29,2005-12-31 18:12:31
978,2,362,13.31,2007-02-22 01:08:38
979,1,470,19.09,2009-04-02 22:29:29
980,1,408,14.5,2007-12-17 21:07:51
981,2,796,11.89,2006-10-19 16:00:19
982,1,971,15.28,2006-10-31 03:04:51
983,3,485,7.28,2005-04-25 21:01:12
984,2,116,5.51,2008-11-22 07:11:29
985,2,538,19.43,2009-03-24 09:27:20
986,2,446,10.8,2007-06-08 07:51:50
987,1,134,16.87,2005-11-05 23:40:23
988,1,913,5.79,2005-12-30 23:14:34
989,2,641,12.79,2006-10-17 10:16:58
990,1,942,15.63,2006-12-04 14:37:19
991,1,922,8.19,2008-01-19 17:00:01
992,3,729,16.8,2009-06-05 17:20:37
993,2,889,19.39,2007-06-10 12:10:08
994,1,133,7.64,2009-04-29 18:17:20
995,1,686,17.6,2008-02-21 11:42:35
996,1,903,19.36,2005-06-12 09:03:42
997,3,574,10.91,2009-09-02 04:49:28
998,2,130,14.27,2009-10-10 10:03:14
999,1,318,11.21,2006-09-11 10:20:08
1000,2,917,11.56,2005-02-24 17:42:23
1001,1,843,19.65,2007-03-14 04:20:14
1002,3,473,13.15,2008-09-30 07:16:28
1003,3,620,6.9,2009-06-21 09:56:23
1004,3,412,8.71,2009-07-02 01:50:19
1005,3,355,12.27,2005-04-03 06:51:42
1006,3,888,8.28,2009-12-16 01:12:25
1007,2,271,9.79,2009-10-19 03:03:23
1008,3,927,14.6,2006-04-16 06:16:40
1009,3,43,8.52,2008-01-03 22:45:06
1010,2,148,12.07,2006-02-25 02:29:55
1011,2,911,18.17,2008-12-28 16:58:32
1012,1,332,16.7,2007-06-29 14:38:20
1013,2,628,11.65,2006-09-11 21:24:16
1014,2,828,14.26,2006-11-10 08:41:21
1015,1,811,5.66,2008-06-25 02:59:50
1016,1,895,10.42,2007-11-16 14:37:42
1017,1,371,18.03,2007-08-27 06:52:01
1018,1,909,7.5,2008-09-20 18:17:15
1019,1,105,9.5,2009-11-05 02:02:33
1020,3,291,11.84,2006-02-28 09:46:48
1021,3,961,14.16,2008-09-29 04:55:27
1022,3,222,5.92,2008-10-12 05:23:35
1023,2,412,9.58,2005-11-05 13:23:41
1024,3,628,8.07,2005-01-07 18:07:20
1025,1,85,17.46,2006-07-05 14:52:44
1026,3,861,15.76,2006-12-19 20:31:03
1027,2,465,10.27,2007-12-15 16:40:32
1028,3,716,12.4,2005-03-03 16:46:53
1029,3,864,10.51,2005-09-09 21:24:08
1030,2,410,11.35,2008-02-11 09:49:15
1031,1,707,8.9,2009-10-19 05:00:43
1032,2,444,12.23,2005-05-07 20:38:37
1033,3,341,12.04,2009-06-15 12:39:21
1034,2,604,12.86,2007-02-14 10:26:10
1035,1,879,11.58,2005-12-06 18:03:08
1036,1,317,10.53,2007-10-08 22:16:26
1037,1,262,6.05,2005-04-16 13:54:09
1038,1,346,11.04,2006-11-28 22:14:36
1039,2,678,14.1,2009-05-26 00:27:33
1040,2,967,6.13,2008-07-21 03:18:12
1041,2,880,18.86,2009-01-29 17:51:10
1042,2,633,9.5,2008-12-30 00:55:37
1043,1,313,18.91,2007-03-06 20:35:56
1044,3,68,19.41,2009-05-22 08:44:46
1045,1,398,17.8,2009-05-16 12:38:03
1046,2,703,17.45,2009-11-30 10:06:25
1047,3,597,14.51,2008-08-05 14:34:24
1048,2,569,5.79,2008-10-02 05:26:31
1049,3,804,19.57,2005-09-29 08:07:20
1050,1,26,18.0,2009-08-31 11:15:58
1051,3,101,9.42,2009-12-03 02:47:29
1052,2,268,15.07,2007-09-20 16:05:42
1053,2,271,11.44,2007-03-21 00:50:05
1054,3,580,7.35,2005-07-10 19:53:15
1055,2,173,10.75,2009-02-25 19:31:54
1056,2,298,9.34,2006-02-17 00:42:54
1057,1,256,16.87,2007-10-01 21:20:00
1058,2,674,10.42,2008-08-11 11:16:37
1059,2,897,9.22,2006-01-02 02:37:01
1060,1,360,17.72,2007-08-04 02:09:17
1061,2,969,11.87,2006-07-15 11:26:34
1062,2,291,18.6,2005-10-02 04:12:18
1063,1,92,19.87,2006-03-27 06:03:48
1064,2,119,6.74,2005-07-08 05:08:15
1065,2,651,17.15,2008-10-12 16:49:01
1066,2,495,17.46,2009-07-05 22:58:28
1067,1,803,11.57,2008-12-08 19:32:28
1068,2,569,12.82,2008-06-22 18:37:13
1069,1,143,19.46,2005-10-24 18:45:38
1070,1,33,17.82,2008-10-12 17:34:06
1071,2,385,9.2,2006-05-29 11:04:33
1072,3,906,13.99,2005-05-07 16:11:47
1073,3,789,5.23,2005-11-23 02:29:46
1074,2,403,16.38,2009-08-17 17:30:10
1075,2,495,16.93,2008-11-21 19:28:26
1076,2,159,9.93,2005-10-05 16:10:31
1077,3,807,15.51,2009-05-08 01:38:48
1078,1,565,7.2,2009-11-05 07:48:03
1079,1,834,19.42,2005-08-08 08:55:33
1080,3,966,11.4,2008-04-14 07:50:06
1081,2,749,15.59,2006-05-18 03:44:44
1082,2,430,6.83,2005-01-15 01:57:09
1083,2,964,12.01,2006-05-25 00:43:05
1084,2,588,14.89,2009-08-21 16:43:50
1085,2,833,18.87,2009-01-17 10:04:17
1086,1,591,6.46,2009-11-18 05:14:11
1087,1,873,19.27,2006-02-08 15:10:02
1088,2,615,15.95,2008-12-07 02:20:38
1089,1,167,19.8,2007-06-30 12:51:58
1090,3,314,17.97,2008-12-27 14:37:23
1091,3,490,13.01,2009-12-18 10:11:00
1092,3,247,9.62,2008-02-25 11:12:06
1093,1,551,6.34,2009-03-28 13:26:48
1094,1,158,18.3,2008-05-09 02:31:13
1095,3,431,5.5,2008-06-09 22:32:07
1096,1,392,19.66,2006-12-26 06:26:33
1097,2,601,18.1,2006-12-02 10:36:07
1098,2,304,15.09,2009-04-05 21:36:11
1099,2,945,16.84,2007-10-11 00:35:49
1100,3,989,10.4,2005-06-21 04:13:11
1101,2,553,19.65,2007-07-17 00:40:30
1102,1,566,10.57,2007-11-20 13:29:51
1103,2,654,14.5,2008-08-09 18:44:42
1104,2,216,8.16,2007-02-16 06:18:35
1105,2,461,10.66,2008-02-04 15:12:38
1106,1,114,9.63,2008-06-01 08:30:03
1107,3,959,13.33,2007-05-07 22:41:03
1108,2,178,11.88,2007-05-06 15:18:57
1109,2,274,14.93,2008-11-07 00:42:14
1110,1,449,10.52,2005-04-09 10:24:00
1111,3,46,19.4,2005-05-27 17:43:44
1112,1,337,7.39,2009-03-03 18:20:17
1113,3,253,16.63,2008-12-17 05:08:58
1114,3,172,15.88,2008-10-18 23:39:51
1115,3,691,6.49,2007-06-29 09:30:27
1116,1,310,8.7,2009-03-16 07:09:17
1117,2,977,14.71,2009-09-29 05:28:46
1118,3,662,6.94,2008-03-06 15:11:19
1119,1,338,8.44,2006-09-29 05:21:57
1120,1,349,12.68,2009-04-27 21:00:33
1121,3,847,15.59,2009-10-12 11:45:06
1122,2,747,13.18,2006-07-13 10:39:48
1123,3,871,15.9,2008-08-08 10:18:50
1124,2,240,14.15,2008-11-01 20:11:39
1125,2,830,17.86,2005-05-24 18:02:17
1126,3,181,12.1,2008-04-27 01:30:13
1127,2,34,16.47,2008-03-29 01:00:30
1128,1,518,12.25,2007-09-12 00:18:10
1129,3,748,9.84,2007-04-18 21:17:53
1130,3,337,8.29,2008-03-22 18:14:34
1131,3,826,5.79,2007-03-28 07:33:15
1132,1,693,19.89,2006-12-03 11:46:07
1133,2,232,13.05,2008-12-28 16:07:46
1134,3,722,13.85,2009-08-08 10:14:12
1135,1,433,10.99,2009-11-16 15:40:03
1136,1,434,15.96,2008-01-15 12:00:00
1137,3,707,9.57,2007-09-26 11:56:20
1138,3,220,11.89,2007-07-12 22:24:43
1139,1,476,17.92,2008-11-12 23:01:10
1140,3,182,5.45,2008-12-05 13:09:57
1141,1,669,10.53,2007-09-10 12:51:58
1142,1,585,8.62,2006-06-14 05:31:58
1143,1,564,5.59,2008-03-06 13:57:24
1144,3,920,14.36,2005-11-20 20:47:32
1145,2,785,15.18,2005-02-06 01:05:40
1146,1,754,13.98,2009-10-16 03:38:27
1147,2,532,11.06,2005-10-12 21:07:56
1148,2,142,7.68,2007-11-07 08:07:47
1149,2,1,9.96,2007-11-11 18:11:14
1150,1,45,15.3,2006-04-19 23:53:30
1151,3,735,18.71,2009-09-01 21:26:38
1152,3,512,14.04,2005-02-28 04:21:36
1153,2,543,5.19,2009-10-09 01:38:00
1154,2,598,18.63,2007-06-10 13:22:35
1155,3,924,5.72,2009-10-13 19:55:46
1156,3,193,19.98,2007-06-24 05:51:50
1157,2,175,15.47,2008-11-04 16:11:59
1158,3,629,13.23,2008-03-17 04:52:45
1159,2,767,6.44,2009-02-16 07:04:50
1160,1,804,8.88,2008-10-16 02:46:39
1161,1,306,13.39,2006-03-26 15:10:22
1162,2,721,17.94,2009-10-26 04:20:43
1163,1,485,5.04,2009-12-14 02:20:38
1164,3,894,12.4,2009-12-28 00:46:43
1165,1,106,10.9,2005-06-05 19:58:13
1166,3,652,11.97,2007-09-09 18:15:17
1167,1,347,7.12,2008-11-15 20:43:16
1168,2,411,6.97,2007-06-24 15:45:06
1169,1,908,15.91,2009-03-06 03:23:29
1170,1,537,19.19,2007-01-17 18:47:18
1171,1,937,19.8,2006-10-11 06:52:04
1172,3,439,8.85,2006-01-28 16:37:02
1173,3,550,10.76,2007-04-18 15:04:23
1174,3,76,16.15,2007-01-19 02:28:16
1175,2,890,10.25,2008-09-28 08:00:10
1176,1,326,5.68,2009-06-01 09:59:42
1177,1,295,5.16,2009-11-16 21:01:36
1178,3,367,18.61,2008-03-13 22:34:58
1179,1,371,11.12,2006-01-21 03:58:12
1180,1,83,17.18,2008-11-07 20:24:38
1181,2,330,12.98,2006-07-24 12:20:31
1182,1,982,12.75,2006-07-09 21:41:15
1183,3,381,12.21,2007-11-17 05:32:36
1184,1,631,17.7,2006-11-04 23:33:48
1185,1,643,8.96,2006-04-11 16:29:58
1186,2,810,10.37,2008-11-20 13:40:53
1187,3,401,16.79,2009-11-22 14:09:06
1188,3,680,13.98,2005-03-12 06:08:00
1189,1,824,6.49,2009-08-23 07:04:27
1190,2,556,17.06,2006-07-16 09:42:31
1191,1,96,16.35,2009-11-09 09:24:43
1192,3,153,6.59,2006-05-08 21:04:25
1193,1,576,10.27,2005-06-10 09:09:44
1194,3,266,10.0,2007-12-25 00:04:24
1195,1,935,18.82,2009-11-24 20:51:20
1196,3,886,10.24,2009-12-07 15:22:54
1197,2,121,7.34,2006-08-07 17:14:17
1198,2,2,7.65,2007-01-08 09:55:58
1199,3,456,16.61,2008-04-22 13:08:06
1200,2,636,14.47,2005-01-07 10:26:56
1201,2,52,16.64,2005-04-20 02:26:49
1202,1,741,12.35,2005-07-22 07:40:48
1203,1,638,19.72,2007-12-22 05:02:49
1204,3,293,16.29,2008-05-22 09:48:18
1205,1,35,17.97,2005-12-28 08:27:09
